"divenum","event","round","year","competition","judge_id","rank","name","dcountry","divecode","DD","divepts","diverank","totalpts","overallrank","pointsbehind","judges_score","judge_name","jcountry","gender"
2," men's 3m springboard","final",2021,"World_Cup","J2",8,"MORALES MENDOZA","COL","307C",3.5,"84.00","1",153.7,"2",4.4,8,"RAO Lang","CHN","Female"
2," men's 3m springboard","final",2021,"World_Cup","J2",6,"RUVALCABA Jonathan","DOM","205B",3,"67.50","8",138.8,"7",19.3,7.5,"RAO Lang","CHN","Female"
2," men's 3m springboard","final",2021,"World_Cup","J2",1,"WOLFRAM Martin","GER","5337D",3.5,"77.00","4",143,"5",15.1,7,"RAO Lang","CHN","Female"
2," men's 3m springboard","final",2021,"World_Cup","J2",4,"GARCIA BOISSIER","ESP","205B",3,"58.50","10",126,"10",32.1,7,"RAO Lang","CHN","Female"
2," men's 3m springboard","final",2021,"World_Cup","J2",2,"HEATLY James","GBR","407C",3.4,"76.50","=5",142.5,"6",15.6,7.5,"RAO Lang","CHN","Female"
2," men's 3m springboard","final",2021,"World_Cup","J2",7,"HERRERA Briadam","USA","5154B",3.4,"78.20","3",148.7,"3",9.4,8,"RAO Lang","CHN","Female"
2," men's 3m springboard","final",2021,"World_Cup","J2",10,"DOWN-JENKINS Anton","NZL","205B",3,"54.00","11",118.5,"11",39.6,6,"RAO Lang","CHN","Female"
2," men's 3m springboard","final",2021,"World_Cup","J2",3,"JANDARD Alexis","FRA","107B",3.1,"79.05","2",145.05,"4",13.05,8.5,"RAO Lang","CHN","Female"
2," men's 3m springboard","final",2021,"World_Cup","J3",4,"GARCIA BOISSIER","ESP","205B",3,"58.50","10",126,"10",32.1,5.5,"ZAMPIERI Marco","ITA","Male"
2," men's 3m springboard","final",2021,"World_Cup","J3",5,"GOODFELLOW Daniel","GBR","407C",3.4,"76.50","=5",158.1,"1",0,8,"ZAMPIERI Marco","ITA","Male"
2," men's 3m springboard","final",2021,"World_Cup","J3",10,"DOWN-JENKINS Anton","NZL","205B",3,"54.00","11",118.5,"11",39.6,5,"ZAMPIERI Marco","ITA","Male"
2," men's 3m springboard","final",2021,"World_Cup","J3",11,"WOO Haram","KOR","407C",3.4,"71.40","7",134.3,"9",23.8,7,"ZAMPIERI Marco","ITA","Male"
2," men's 3m springboard","final",2021,"World_Cup","J3",6,"RUVALCABA Jonathan","DOM","205B",3,"67.50","8",138.8,"7",19.3,7,"ZAMPIERI Marco","ITA","Male"
2," men's 3m springboard","final",2021,"World_Cup","J3",7,"HERRERA Briadam","USA","5154B",3.4,"78.20","3",148.7,"3",9.4,7.5,"ZAMPIERI Marco","ITA","Male"
2," men's 3m springboard","final",2021,"World_Cup","J3",9,"DIEGO LOPEZ Rodrigo","MEX","205B",3,"61.50","9",138,"8",20.1,6.5,"ZAMPIERI Marco","ITA","Male"
2," men's 3m springboard","final",2021,"World_Cup","J3",3,"JANDARD Alexis","FRA","107B",3.1,"79.05","2",145.05,"4",13.05,8.5,"ZAMPIERI Marco","ITA","Male"
2," men's 3m springboard","final",2021,"World_Cup","J3",8,"MORALES MENDOZA","COL","307C",3.5,"84.00","1",153.7,"2",4.4,8,"ZAMPIERI Marco","ITA","Male"
2," men's 3m springboard","final",2021,"World_Cup","J3",12,"KNIGHT-WISDOM Yona","JAM","407C",3.4,"35.70","12",107,"12",51.1,3,"ZAMPIERI Marco","ITA","Male"
2," men's 3m springboard","final",2021,"World_Cup","J3",2,"HEATLY James","GBR","407C",3.4,"76.50","=5",142.5,"6",15.6,7.5,"ZAMPIERI Marco","ITA","Male"
2," men's 3m springboard","final",2021,"World_Cup","J3",1,"WOLFRAM Martin","GER","5337D",3.5,"77.00","4",143,"5",15.1,7.5,"ZAMPIERI Marco","ITA","Male"
2," men's 3m springboard","final",2021,"World_Cup","J4",2,"HEATLY James","GBR","407C",3.4,"76.50","=5",142.5,"6",15.6,7.5,"REIS Violeta","BRA","Female"
2," men's 3m springboard","final",2021,"World_Cup","J4",8,"MORALES MENDOZA","COL","307C",3.5,"84.00","1",153.7,"2",4.4,8,"REIS Violeta","BRA","Female"
2," men's 3m springboard","final",2021,"World_Cup","J4",4,"GARCIA BOISSIER","ESP","205B",3,"58.50","10",126,"10",32.1,6.5,"REIS Violeta","BRA","Female"
2," men's 3m springboard","final",2021,"World_Cup","J4",1,"WOLFRAM Martin","GER","5337D",3.5,"77.00","4",143,"5",15.1,7.5,"REIS Violeta","BRA","Female"
2," men's 3m springboard","final",2021,"World_Cup","J4",9,"DIEGO LOPEZ Rodrigo","MEX","205B",3,"61.50","9",138,"8",20.1,7,"REIS Violeta","BRA","Female"
2," men's 3m springboard","final",2021,"World_Cup","J4",10,"DOWN-JENKINS Anton","NZL","205B",3,"54.00","11",118.5,"11",39.6,6,"REIS Violeta","BRA","Female"
2," men's 3m springboard","final",2021,"World_Cup","J4",5,"GOODFELLOW Daniel","GBR","407C",3.4,"76.50","=5",158.1,"1",0,7,"REIS Violeta","BRA","Female"
2," men's 3m springboard","final",2021,"World_Cup","J4",11,"WOO Haram","KOR","407C",3.4,"71.40","7",134.3,"9",23.8,7,"REIS Violeta","BRA","Female"
2," men's 3m springboard","final",2021,"World_Cup","J4",6,"RUVALCABA Jonathan","DOM","205B",3,"67.50","8",138.8,"7",19.3,7.5,"REIS Violeta","BRA","Female"
2," men's 3m springboard","final",2021,"World_Cup","J4",12,"KNIGHT-WISDOM Yona","JAM","407C",3.4,"35.70","12",107,"12",51.1,3.5,"REIS Violeta","BRA","Female"
2," men's 3m springboard","final",2021,"World_Cup","J4",7,"HERRERA Briadam","USA","5154B",3.4,"78.20","3",148.7,"3",9.4,8,"REIS Violeta","BRA","Female"
2," men's 3m springboard","final",2021,"World_Cup","J4",3,"JANDARD Alexis","FRA","107B",3.1,"79.05","2",145.05,"4",13.05,8.5,"REIS Violeta","BRA","Female"
2," men's 3m springboard","final",2021,"World_Cup","J5",11,"WOO Haram","KOR","407C",3.4,"71.40","7",134.3,"9",23.8,7,"van der VOORT Ronald","NED","Male"
2," men's 3m springboard","final",2021,"World_Cup","J5",6,"RUVALCABA Jonathan","DOM","205B",3,"67.50","8",138.8,"7",19.3,7.5,"van der VOORT Ronald","NED","Male"
2," men's 3m springboard","final",2021,"World_Cup","J5",2,"HEATLY James","GBR","407C",3.4,"76.50","=5",142.5,"6",15.6,7,"van der VOORT Ronald","NED","Male"
2," men's 3m springboard","final",2021,"World_Cup","J5",9,"DIEGO LOPEZ Rodrigo","MEX","205B",3,"61.50","9",138,"8",20.1,7,"van der VOORT Ronald","NED","Male"
2," men's 3m springboard","final",2021,"World_Cup","J5",10,"DOWN-JENKINS Anton","NZL","205B",3,"54.00","11",118.5,"11",39.6,6,"van der VOORT Ronald","NED","Male"
2," men's 3m springboard","final",2021,"World_Cup","J5",5,"GOODFELLOW Daniel","GBR","407C",3.4,"76.50","=5",158.1,"1",0,7.5,"van der VOORT Ronald","NED","Male"
2," men's 3m springboard","final",2021,"World_Cup","J5",4,"GARCIA BOISSIER","ESP","205B",3,"58.50","10",126,"10",32.1,6.5,"van der VOORT Ronald","NED","Male"
2," men's 3m springboard","final",2021,"World_Cup","J5",7,"HERRERA Briadam","USA","5154B",3.4,"78.20","3",148.7,"3",9.4,7,"van der VOORT Ronald","NED","Male"
2," men's 3m springboard","final",2021,"World_Cup","J5",1,"WOLFRAM Martin","GER","5337D",3.5,"77.00","4",143,"5",15.1,7,"van der VOORT Ronald","NED","Male"
2," men's 3m springboard","final",2021,"World_Cup","J5",12,"KNIGHT-WISDOM Yona","JAM","407C",3.4,"35.70","12",107,"12",51.1,4,"van der VOORT Ronald","NED","Male"
2," men's 3m springboard","final",2021,"World_Cup","J5",3,"JANDARD Alexis","FRA","107B",3.1,"79.05","2",145.05,"4",13.05,9,"van der VOORT Ronald","NED","Male"
2," men's 3m springboard","final",2021,"World_Cup","J5",8,"MORALES MENDOZA","COL","307C",3.5,"84.00","1",153.7,"2",4.4,7.5,"van der VOORT Ronald","NED","Male"
2," men's 3m springboard","final",2021,"World_Cup","J6",8,"MORALES MENDOZA","COL","307C",3.5,"84.00","1",153.7,"2",4.4,8.5,"AXTELIUS Peter","SWE","Male"
2," men's 3m springboard","final",2021,"World_Cup","J6",2,"HEATLY James","GBR","407C",3.4,"76.50","=5",142.5,"6",15.6,7.5,"AXTELIUS Peter","SWE","Male"
2," men's 3m springboard","final",2021,"World_Cup","J6",1,"WOLFRAM Martin","GER","5337D",3.5,"77.00","4",143,"5",15.1,7.5,"AXTELIUS Peter","SWE","Male"
2," men's 3m springboard","final",2021,"World_Cup","J6",12,"KNIGHT-WISDOM Yona","JAM","407C",3.4,"35.70","12",107,"12",51.1,3.5,"AXTELIUS Peter","SWE","Male"
2," men's 3m springboard","final",2021,"World_Cup","J6",9,"DIEGO LOPEZ Rodrigo","MEX","205B",3,"61.50","9",138,"8",20.1,6.5,"AXTELIUS Peter","SWE","Male"
2," men's 3m springboard","final",2021,"World_Cup","J6",6,"RUVALCABA Jonathan","DOM","205B",3,"67.50","8",138.8,"7",19.3,8,"AXTELIUS Peter","SWE","Male"
2," men's 3m springboard","final",2021,"World_Cup","J6",11,"WOO Haram","KOR","407C",3.4,"71.40","7",134.3,"9",23.8,7,"AXTELIUS Peter","SWE","Male"
2," men's 3m springboard","final",2021,"World_Cup","J6",3,"JANDARD Alexis","FRA","107B",3.1,"79.05","2",145.05,"4",13.05,8.5,"AXTELIUS Peter","SWE","Male"
2," men's 3m springboard","final",2021,"World_Cup","J6",5,"GOODFELLOW Daniel","GBR","407C",3.4,"76.50","=5",158.1,"1",0,7.5,"AXTELIUS Peter","SWE","Male"
2," men's 3m springboard","final",2021,"World_Cup","J6",4,"GARCIA BOISSIER","ESP","205B",3,"58.50","10",126,"10",32.1,6,"AXTELIUS Peter","SWE","Male"
2," men's 3m springboard","final",2021,"World_Cup","J6",7,"HERRERA Briadam","USA","5154B",3.4,"78.20","3",148.7,"3",9.4,7.5,"AXTELIUS Peter","SWE","Male"
2," men's 3m springboard","final",2021,"World_Cup","J6",10,"DOWN-JENKINS Anton","NZL","205B",3,"54.00","11",118.5,"11",39.6,6,"AXTELIUS Peter","SWE","Male"
2," men's 3m springboard","preliminary",2021,"World_Cup","J3",42,"DUTOIT Guillaume","SUI","107B",3.1,"48.05","43",102.05,"44",49.25,4.5,"GOLOVAN Anatoliy","UKR","Male"
2," men's 3m springboard","preliminary",2021,"World_Cup","J3",33,"LESIAK Kacper","POL","407C",3.4,"61.20","28",120.1,"32",31.2,5.5,"GOLOVAN Anatoliy","UKR","Male"
2," men's 3m springboard","preliminary",2021,"World_Cup","J3",39,"CARQUIN Diego","CHI","5253B",3.4,"47.60","=44",107.6,"40",43.7,5,"GOLOVAN Anatoliy","UKR","Male"
2," men's 3m springboard","preliminary",2021,"World_Cup","J3",1,"GOODFELLOW Daniel","GBR","407C",3.4,"76.50","3",151.3,"1",0,7,"GOLOVAN Anatoliy","UKR","Male"
2," men's 3m springboard","preliminary",2021,"World_Cup","J3",5,"WOO Haram","KOR","407C",3.4,"71.40","=7",141.1,"6",10.2,7,"GOLOVAN Anatoliy","UKR","Male"
2," men's 3m springboard","preliminary",2021,"World_Cup","J3",48,"MELIKIDZE Sandro","GEO","405B",3,"49.50","42",99,"=46",52.3,6,"GOLOVAN Anatoliy","UKR","Male"
2," men's 3m springboard","preliminary",2021,"World_Cup","J3",36,"BOTA Botond","HUN","407C",3.4,"57.80","34",119.3,"34",32,6,"GOLOVAN Anatoliy","UKR","Male"
2," men's 3m springboard","preliminary",2021,"World_Cup","J3",43,"CHEW Yiwei","MAS","407C",3.4,"25.50","53",93.7,"49",57.6,2.5,"GOLOVAN Anatoliy","UKR","Male"
2," men's 3m springboard","preliminary",2021,"World_Cup","J3",8,"DOWN-JENKINS Anton","NZL","205B",3,"64.50","23",135,"12",16.3,7,"GOLOVAN Anatoliy","UKR","Male"
2," men's 3m springboard","preliminary",2021,"World_Cup","J3",18,"MARSAGLIA Lorenzo","ITA","107B",3.1,"69.75","=12",108.85,"39",42.45,7.5,"GOLOVAN Anatoliy","UKR","Male"
2," men's 3m springboard","preliminary",2021,"World_Cup","J3",7,"DIEGO LOPEZ Rodrigo","MEX","205B",3,"63.00","24",134.4,"=13",16.9,7,"GOLOVAN Anatoliy","UKR","Male"
2," men's 3m springboard","preliminary",2021,"World_Cup","J3",26,"NAUROZAU Yury","BLR","205B",3,"57.00","=35",112.8,"36",38.5,6.5,"GOLOVAN Anatoliy","UKR","Male"
2," men's 3m springboard","preliminary",2021,"World_Cup","J3",30,"GOMEZ Frandiel","DOM","307C",3.5,"47.25","46",98.25,"48",53.05,4.5,"GOLOVAN Anatoliy","UKR","Male"
2," men's 3m springboard","preliminary",2021,"World_Cup","J3",12,"GARCIA BOISSIER","ESP","205B",3,"57.00","=35",121.5,"=27",29.8,6.5,"GOLOVAN Anatoliy","UKR","Male"
2," men's 3m springboard","preliminary",2021,"World_Cup","J3",44,"MATOS Ian","BRA","305B",3,"42.00","49",88.5,"50",62.8,4.5,"GOLOVAN Anatoliy","UKR","Male"
2," men's 3m springboard","preliminary",2021,"World_Cup","J3",49,"RZESZUTEK Andrzej","POL","407C",3.4,"66.30","=19",103.5,"=41",47.8,6,"GOLOVAN Anatoliy","UKR","Male"
2," men's 3m springboard","preliminary",2021,"World_Cup","J3",51,"BAECKELAND Nathan","BEL","107B",3.1,"27.90","51",86.4,"51",64.9,3,"GOLOVAN Anatoliy","UKR","Male"
2," men's 3m springboard","preliminary",2021,"World_Cup","J3",22,"TOCCI Giovanni","ITA","107B",3.1,"69.75","=12",141.75,"5",9.55,7.5,"GOLOVAN Anatoliy","UKR","Male"
2," men's 3m springboard","preliminary",2021,"World_Cup","J3",32,"SCHALLER Nikolaj","AUT","405B",3,"57.00","=35",120,"33",31.3,6.5,"GOLOVAN Anatoliy","UKR","Male"
2," men's 3m springboard","preliminary",2021,"World_Cup","J3",28,"TSIRIKOS Athanasios","GRE","5152B",3,"58.50","=32",109.8,"38",41.5,6,"GOLOVAN Anatoliy","UKR","Male"
2," men's 3m springboard","preliminary",2021,"World_Cup","J3",20,"HART Alex","AUT","5152B",3,"60.00","=29",123,"25",28.3,6.5,"GOLOVAN Anatoliy","UKR","Male"
2," men's 3m springboard","preliminary",2021,"World_Cup","J3",31,"LUBE Alexander","GER","307C",3.5,"52.50","=40",115.5,"35",35.8,4.5,"GOLOVAN Anatoliy","UKR","Male"
2," men's 3m springboard","preliminary",2021,"World_Cup","J3",19,"SUYAMA Haruki","JPN","307C",3.5,"66.50","18",125,"23",26.3,6.5,"GOLOVAN Anatoliy","UKR","Male"
2," men's 3m springboard","preliminary",2021,"World_Cup","J3",13,"KNIGHT-WISDOM Yona","JAM","407C",3.4,"47.60","=44",122,"26",29.3,4,"GOLOVAN Anatoliy","UKR","Male"
2," men's 3m springboard","preliminary",2021,"World_Cup","J3",41,"AFTHINOS Theofilos","GRE","5152B",3,"61.50","=26",127.5,"21",23.8,7,"GOLOVAN Anatoliy","UKR","Male"
2," men's 3m springboard","preliminary",2021,"World_Cup","J3",23,"PUTEH Muhammad","MAS","107B",3.1,"69.75","=12",137.25,"10",14.05,7.5,"GOLOVAN Anatoliy","UKR","Male"
2," men's 3m springboard","preliminary",2021,"World_Cup","J3",29,"OLIFERCHYK Stanislav","UKR","107B",3.1,"66.65","=16",121.05,"29",30.25,7.5,"GOLOVAN Anatoliy","UKR","Male"
2," men's 3m springboard","preliminary",2021,"World_Cup","J3",54,"ABBAS Abdulrahman","KUW","107B",3.1,"26.35","52",71.35,"53",79.95,1,"GOLOVAN Anatoliy","UKR","Male"
2," men's 3m springboard","preliminary",2021,"World_Cup","J3",24,"OCAMPO MARROQUIN","MEX","5154B",3.4,"66.30","=19",131.4,"18",19.9,7,"GOLOVAN Anatoliy","UKR","Male"
2," men's 3m springboard","preliminary",2021,"World_Cup","J3",50,"ALSABE Sulaiman","KUW","205B",3,"33.00","50",79.5,"52",71.8,4,"GOLOVAN Anatoliy","UKR","Male"
2," men's 3m springboard","preliminary",2021,"World_Cup","J3",38,"LEE Mark Han Ming","SGP","107B",3.1,"65.10","21",123.6,"24",27.7,7.5,"GOLOVAN Anatoliy","UKR","Male"
2," men's 3m springboard","preliminary",2021,"World_Cup","J3",53,"BANG CHRISTENSEN","DEN","107B",3.1,"18.60","54",62.1,"54",89.2,2.5,"GOLOVAN Anatoliy","UKR","Male"
2," men's 3m springboard","preliminary",2021,"World_Cup","J3",46,"VALIPOUR Mojtaba","IRI","5152B",3,"58.50","=32",112.5,"37",38.8,6,"GOLOVAN Anatoliy","UKR","Male"
2," men's 3m springboard","preliminary",2021,"World_Cup","J3",6,"AREVALO ALCON","ESP","5154B",3.4,"71.40","=7",134.4,"=13",16.9,6.5,"GOLOVAN Anatoliy","UKR","Male"
2," men's 3m springboard","preliminary",2021,"World_Cup","J3",37,"GORSHKOVOZOV","UKR","205B",3,"54.00","39",120.3,"31",31,6,"GOLOVAN Anatoliy","UKR","Male"
2," men's 3m springboard","preliminary",2021,"World_Cup","J3",9,"MORALES MENDOZA","COL","307C",3.5,"80.50","1",145.1,"4",6.2,7.5,"GOLOVAN Anatoliy","UKR","Male"
2," men's 3m springboard","preliminary",2021,"World_Cup","J3",25,"NEGLIA Donato","CHI","107B",3.1,"58.90","31",120.4,"30",30.9,6.5,"GOLOVAN Anatoliy","UKR","Male"
2," men's 3m springboard","preliminary",2021,"World_Cup","J3",15,"KIM Yeongnam","KOR","5154B",3.4,"71.40","=7",138.9,"8",12.4,7,"GOLOVAN Anatoliy","UKR","Male"
2," men's 3m springboard","preliminary",2021,"World_Cup","J3",52,"KARIMI Hamid","IRI","205B",3,"46.50","47",99,"=46",52.3,5.5,"GOLOVAN Anatoliy","UKR","Male"
2," men's 3m springboard","preliminary",2021,"World_Cup","J3",21,"SUCKOW Jonathan","SUI","107B",3.1,"71.30","=10",135.8,"11",15.5,7.5,"GOLOVAN Anatoliy","UKR","Male"
2," men's 3m springboard","preliminary",2021,"World_Cup","J3",45,"LEE Timothy Han Kuan","SGP","107B",3.1,"43.40","48",103.4,"43",47.9,4.5,"GOLOVAN Anatoliy","UKR","Male"
2," men's 3m springboard","preliminary",2021,"World_Cup","J3",35,"CHANTURIA Chola","GEO","5152B",3,"61.50","=26",121.5,"=27",29.8,6.5,"GOLOVAN Anatoliy","UKR","Male"
2," men's 3m springboard","preliminary",2021,"World_Cup","J3",10,"HERRERA Briadam","USA","5154B",3.4,"64.60","22",132.1,"17",19.2,6,"GOLOVAN Anatoliy","UKR","Male"
2," men's 3m springboard","preliminary",2021,"World_Cup","J3",47,"ITO Hiroki","JPN","205B",3,"72.00","6",146.4,"3",4.9,7.5,"GOLOVAN Anatoliy","UKR","Male"
2," men's 3m springboard","preliminary",2021,"World_Cup","J3",14,"RUVALCABA Jonathan","DOM","205B",3,"60.00","=29",125.1,"22",26.2,6.5,"GOLOVAN Anatoliy","UKR","Male"
2," men's 3m springboard","preliminary",2021,"World_Cup","J3",4,"JANDARD Alexis","FRA","107B",3.1,"71.30","=10",134.3,"15",17,7.5,"GOLOVAN Anatoliy","UKR","Male"
2," men's 3m springboard","preliminary",2021,"World_Cup","J3",27,"BONFIM dos SANTOS","BRA","205B",3,"52.50","=40",103.5,"=41",47.8,5.5,"GOLOVAN Anatoliy","UKR","Male"
2," men's 3m springboard","preliminary",2021,"World_Cup","J3",2,"HEATLY James","GBR","407C",3.4,"73.10","=4",139.1,"7",12.2,6.5,"GOLOVAN Anatoliy","UKR","Male"
2," men's 3m springboard","preliminary",2021,"World_Cup","J3",17,"CIPRICK Thomas","CAN","107B",3.1,"69.75","=12",131.25,"19",20.05,7.5,"GOLOVAN Anatoliy","UKR","Male"
2," men's 3m springboard","preliminary",2021,"World_Cup","J3",34,"URIBE BERMUDEZ Luis","COL","5156B",3.9,"62.40","25",133.8,"16",17.5,4.5,"GOLOVAN Anatoliy","UKR","Male"
2," men's 3m springboard","preliminary",2021,"World_Cup","J3",15,"DINGLEY Oliver","IRL","107B",3.1,"66.65","=16",131.15,"20",20.15,7,"GOLOVAN Anatoliy","UKR","Male"
2," men's 3m springboard","preliminary",2021,"World_Cup","J3",40,"VAZQUEZ BAS Emanuel","PUR","107B",3.1,"55.80","38",100.8,"45",50.5,6,"GOLOVAN Anatoliy","UKR","Male"
2," men's 3m springboard","preliminary",2021,"World_Cup","J3",3,"WOLFRAM Martin","GER","5337D",3.5,"78.75","2",147.75,"2",3.55,8,"GOLOVAN Anatoliy","UKR","Male"
2," men's 3m springboard","preliminary",2021,"World_Cup","J3",11,"ISHAK Mohab","EGY","5154B",3.4,"73.10","=4",138.2,"9",13.1,7,"GOLOVAN Anatoliy","UKR","Male"
2," men's 3m springboard","preliminary",2021,"World_Cup","J4",44,"MATOS Ian","BRA","305B",3,"42.00","49",88.5,"50",62.8,5,"ASADA Masako","JPN","Female"
2," men's 3m springboard","preliminary",2021,"World_Cup","J4",21,"SUCKOW Jonathan","SUI","107B",3.1,"71.30","=10",135.8,"11",15.5,7.5,"ASADA Masako","JPN","Female"
2," men's 3m springboard","preliminary",2021,"World_Cup","J4",13,"KNIGHT-WISDOM Yona","JAM","407C",3.4,"47.60","=44",122,"26",29.3,4,"ASADA Masako","JPN","Female"
2," men's 3m springboard","preliminary",2021,"World_Cup","J4",3,"WOLFRAM Martin","GER","5337D",3.5,"78.75","2",147.75,"2",3.55,7.5,"ASADA Masako","JPN","Female"
2," men's 3m springboard","preliminary",2021,"World_Cup","J4",54,"ABBAS Abdulrahman","KUW","107B",3.1,"26.35","52",71.35,"53",79.95,4,"ASADA Masako","JPN","Female"
2," men's 3m springboard","preliminary",2021,"World_Cup","J4",53,"BANG CHRISTENSEN","DEN","107B",3.1,"18.60","54",62.1,"54",89.2,2,"ASADA Masako","JPN","Female"
2," men's 3m springboard","preliminary",2021,"World_Cup","J4",14,"RUVALCABA Jonathan","DOM","205B",3,"60.00","=29",125.1,"22",26.2,6,"ASADA Masako","JPN","Female"
2," men's 3m springboard","preliminary",2021,"World_Cup","J4",22,"TOCCI Giovanni","ITA","107B",3.1,"69.75","=12",141.75,"5",9.55,7.5,"ASADA Masako","JPN","Female"
2," men's 3m springboard","preliminary",2021,"World_Cup","J4",15,"KIM Yeongnam","KOR","5154B",3.4,"71.40","=7",138.9,"8",12.4,7,"ASADA Masako","JPN","Female"
2," men's 3m springboard","preliminary",2021,"World_Cup","J4",28,"TSIRIKOS Athanasios","GRE","5152B",3,"58.50","=32",109.8,"38",41.5,6,"ASADA Masako","JPN","Female"
2," men's 3m springboard","preliminary",2021,"World_Cup","J4",31,"LUBE Alexander","GER","307C",3.5,"52.50","=40",115.5,"35",35.8,5,"ASADA Masako","JPN","Female"
2," men's 3m springboard","preliminary",2021,"World_Cup","J4",2,"HEATLY James","GBR","407C",3.4,"73.10","=4",139.1,"7",12.2,7.5,"ASADA Masako","JPN","Female"
2," men's 3m springboard","preliminary",2021,"World_Cup","J4",33,"LESIAK Kacper","POL","407C",3.4,"61.20","28",120.1,"32",31.2,5.5,"ASADA Masako","JPN","Female"
2," men's 3m springboard","preliminary",2021,"World_Cup","J4",32,"SCHALLER Nikolaj","AUT","405B",3,"57.00","=35",120,"33",31.3,6,"ASADA Masako","JPN","Female"
2," men's 3m springboard","preliminary",2021,"World_Cup","J4",42,"DUTOIT Guillaume","SUI","107B",3.1,"48.05","43",102.05,"44",49.25,3.5,"ASADA Masako","JPN","Female"
2," men's 3m springboard","preliminary",2021,"World_Cup","J4",40,"VAZQUEZ BAS Emanuel","PUR","107B",3.1,"55.80","38",100.8,"45",50.5,5,"ASADA Masako","JPN","Female"
2," men's 3m springboard","preliminary",2021,"World_Cup","J4",43,"CHEW Yiwei","MAS","407C",3.4,"25.50","53",93.7,"49",57.6,2.5,"ASADA Masako","JPN","Female"
2," men's 3m springboard","preliminary",2021,"World_Cup","J4",48,"MELIKIDZE Sandro","GEO","405B",3,"49.50","42",99,"=46",52.3,5,"ASADA Masako","JPN","Female"
2," men's 3m springboard","preliminary",2021,"World_Cup","J4",49,"RZESZUTEK Andrzej","POL","407C",3.4,"66.30","=19",103.5,"=41",47.8,7.5,"ASADA Masako","JPN","Female"
2," men's 3m springboard","preliminary",2021,"World_Cup","J4",26,"NAUROZAU Yury","BLR","205B",3,"57.00","=35",112.8,"36",38.5,6,"ASADA Masako","JPN","Female"
2," men's 3m springboard","preliminary",2021,"World_Cup","J4",47,"ITO Hiroki","JPN","205B",3,"72.00","6",146.4,"3",4.9,8,"ASADA Masako","JPN","Female"
2," men's 3m springboard","preliminary",2021,"World_Cup","J4",7,"DIEGO LOPEZ Rodrigo","MEX","205B",3,"63.00","24",134.4,"=13",16.9,7.5,"ASADA Masako","JPN","Female"
2," men's 3m springboard","preliminary",2021,"World_Cup","J4",12,"GARCIA BOISSIER","ESP","205B",3,"57.00","=35",121.5,"=27",29.8,7,"ASADA Masako","JPN","Female"
2," men's 3m springboard","preliminary",2021,"World_Cup","J4",4,"JANDARD Alexis","FRA","107B",3.1,"71.30","=10",134.3,"15",17,7,"ASADA Masako","JPN","Female"
2," men's 3m springboard","preliminary",2021,"World_Cup","J4",11,"ISHAK Mohab","EGY","5154B",3.4,"73.10","=4",138.2,"9",13.1,7,"ASADA Masako","JPN","Female"
2," men's 3m springboard","preliminary",2021,"World_Cup","J4",6,"AREVALO ALCON","ESP","5154B",3.4,"71.40","=7",134.4,"=13",16.9,7,"ASADA Masako","JPN","Female"
